stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
41.871363,,-71.464867,22180,,,,DOUGLAS AT 1800 DOUGLAS,0,
41.769137,,-71.424086,9930,,,,ELMWOOD AT ALTON,0,
41.872412,,-71.409048,22185,,,,MINERAL SPRING NS SAN ANTONIO,0,
41.76887,,-71.424356,9935,,,,ELMWOOD NS SHARON,0,
41.877486,,-71.349764,22760,,,,ARMISTICE NS SLATER PARK,0,
41.880355,,-71.475602,55530,,,,DOUGLAS PIKE AT 151 DOUGLAS PIKE,0,
41.877304,,-71.383435,22765,,,,PAWTUCKET TRANSIT CTR (TRANSIT CTR SIDE),0,
41.883826,,-71.480733,55535,,,,DOUGLAS PIKE OPP RAY,0,
41.878612,,-71.415648,60215,,,,WEEDEN FS SMITHFIELD,0,
41.826401,,-71.391654,16770,,,,PITMAN BETWEEN GANO & IVES,0,
41.92199,,-71.410403,56135,,,,MENDON OPP 300 MENDON,0,
41.826555,,-71.41272,16775,,,,MEMORIAL NS EXCHANGE ST,0,
41.744465,,-71.464652,59210,,,,HOWARD AT LATHAM,0,
41.871703,,-71.412061,22160,,,,MINERAL SPRING AT 717 MINERAL SPRING,0,
41.996,,-71.52235,25690,,,,PROVIDENCE NS S MAIN,0,
41.980789,,-71.514071,25340,,,,RT 146A AT SUBWAY RESTAURANT,0,
41.848859,,-71.458167,19780,,,,SMITH FS HIGH SERVICE,0,
41.795076,,-71.449655,12065,,,,CRANSTON OPP 1141 CRANSTON,0,
41.825332,,-71.411016,16570,,,,KENNEDY PLAZA BERTH H,0,
41.726486,,-71.474319,59190,,,,LAMBERT LIND OPP GREENWICH,0,
41.826819,,-71.412824,51165,,,,MEMORIAL FS EXCHANGE ST,0,
41.892693,,-71.370122,23960,,,,BENEFIT AT 40 BENEFIT,0,
41.866381,,-71.49031,21565,,,,WATERMAN NS GREYSTONE,0,
41.799552,,-71.472077,12660,,,,PLAINFIELD FS STIMPSON,0,
41.716291,,-71.384962,6650,,,,CHURCH NS BEACH,0,
41.843964,,-71.423297,19300,,,,ADMIRAL FS DONELSON,0,
41.879656,,-71.386129,55990,,,,EXCHANGE FS BROAD,0,
41.703535,,-71.374661,55225,,,,LONGMEADOW AT 281 LONGMEADOW,0,
41.879482,,-71.388256,55995,,,,DEXTER FS GOFF,0,
41.815878,,-71.437951,14540,,,,WESTMINSTER MIDBLOCK RT 10,0,
41.92289,,-71.411534,56240,,,,MENDON AT BERKELEY COMMONS,0,
41.77923,,-71.394691,10805,,,,NORWOOD AT OCHIL PLACE,0,
41.918385,,-71.406891,56245,,,,MENDON FS MARSHALL,0,
41.875741,,-71.342971,56530,,,,ARMISTICE NS PARKSIDE AVE,0,
41.648469,,-71.459995,3665,,,,POST NS 5329 POST,0,
42.008121,,-71.491414,50335,,,,ELM NS COTE,0,
41.731764,,-71.477057,7620,,,,OAKLAWN OPP GRENWICH,0,
41.775662,,-71.40198,10455,,,,WARWICK FS VILLA,0,
41.829557,,-71.391389,17225,,,,ANGELL FS TABER,0,
41.870848,,-71.354295,21845,,,,NEWPORT NS EDENDALE,0,
41.831959,,-71.611727,17555,,,,DANIELSON PIKE FS ROCKLAND,0,
41.866281,,-71.441789,21560,,,,MINERAL SPRING OPP POPE,0,
41.869327,,-71.42154,21840,,,,MINERAL SPRING OPP CAMPBELL,0,
41.869403,,-71.379187,21665,,,,SCHOOL OPP ROSEWOOD,0,
41.438122,,-71.502026,57115,,,,HIGH OPP 50 HIGH,0,
42.001133,,-71.53097,50445,,,,FAIRMOUNT AT 573 FAIRMOUNT,0,
41.713795,,-71.517833,6385,,,,E MAIN FS ELM,0,
41.71386,,-71.509907,6380,,,,PROVIDENCE AT 229 PROVIDENCE,0,
41.806914,,-71.447386,13425,,,,UNION NS WEBSTER,0,
41.860658,,-71.371019,21065,,,,BEVERAGE HILL NS CHARLETON,0,
41.68501,,-71.503179,4550,,,,COWESETT AT 328 COWESETT,0,
41.849187,,-71.354503,19875,,,,NEWPORT OPP ELMWOOD,0,
41.870543,,-71.367138,21990,,,,COLUMBUS OPP MEMORIAL,0,
41.54479,,-71.26135,2540,,,,E MAIN FS PAQUINS LN,0,
41.545417,,-71.260693,2545,,,,E MAIN FS SELINA,0,
41.870201,,-71.541834,21995,,,,PUTNAM PIKE NS MAPLECREST,0,
41.791906,,-71.39683,11680,,,,ALLENS NS GEORGIA,0,
41.81177,,-71.450322,14070,,,,POCASSET NS WEBSTER,0,
41.888859,,-71.350611,56335,,,,CENTRAL FS CHASE,0,
41.875535,,-71.470121,60180,,,,DOUGLAS PIKE AT 40 DOUGLAS PIKE,0,
41.78927,,-71.364873,11440,,,,PAWTUCKET  OPP BAYVIEW SCHOOL,0,
41.830547,,-71.627772,17315,,,,DANIELSON PIKE OPP 493 DANIELSON PIKE,0,
41.792959,,-71.451188,11885,,,,CRANSTON NS PURITAN,0,
41.867997,,-71.460157,60185,,,,DOUGLAS AT 1576 DOUGLAS,0,
41.373951,,-71.493059,57205,,,,SAND HILL COVE NS CHESTNUT,0,
41.794165,,-71.416191,11985,,,,CADILLAC OPP RODMAN (COLONY HOUSE),0,
41.372687,,-71.495313,57200,,,,SAND HILL COVE NS STANTON,0,
41.758541,,-71.389176,9155,,,,NARRAGANSETT PKWAY FS MANCHESTER,0,
41.694723,,-71.263805,5000,,,,METACOM AT 591 METACOM,0,
41.758095,,-71.358289,9150,,,,CRESCENT VIEW OPP PROVIDENCE,0,
41.694162,,-71.263486,5005,,,,METACOM NS GOODING,0,
41.774248,,-71.403046,10335,,,,WARWICK AT 118 WARWICK AVE,0,
41.565974,,-71.284734,2760,,,,BAYVIEW APARTMENTS,0,
41.89273,,-71.356883,70545,,,,COTTAGE NS BENEFIT,0,
41.856235,,-71.450231,20620,,,,SMITHFIELD NS PALOU,0,
41.827465,,-71.398972,16950,,,,WATERMAN FS BROOK,0,
41.8246,,-71.441245,16405,,,,ATWELLS AT 740 ATWELLS,0,
41.825279,,-71.377191,16480,,,,WATERMAN NS SUMMIT,0,
41.610829,,-71.246584,3290,,,,E MAIN OPP VILLAGE WAY,0,
41.73634,,-71.466604,7900,,,,EAST AT BICKNELL,0,
41.86192,,-71.422653,21200,,,,CHARLES NS BROWN,0,
41.7618,,-71.360583,9480,,,,BULLOCKS PT NS BATES,0,
41.828921,,-71.388232,17135,,,,WAYLAND FS WATERMAN,0,
41.736436,,-71.298384,7905,,,,COUNTY OPP POLICE COVE PARK N RIDE,0,
41.831154,,-71.399804,17425,,,,BROOK NS HOPE,0,
41.862053,,-71.459147,21205,,,,MINERAL SPRING NS HAWTHORNE,0,
41.84663,,-71.40255,19610,,,,ROCHAMBEAU AT 62 ROCHAMBEAU,0,
41.826516,,-71.391316,16795,,,,PITMAN BETWEEN GANO & IVES,0,
41.713198,,-71.507041,6275,,,,PROVIDENCE AT 268 PROVIDENCE,0,
41.795244,,-71.42933,12245,,,,ALVAREZ SCHOOL,0,
41.825107,,-71.411044,16485,,,,KENNEDY PLAZA BERTH C,0,
41.47106,,-71.51468,905,,,,KINGSTOWN NS WESTWIND,0,
41.819356,,-71.446089,15145,,,,MANTON NS ALEPPO,0,
41.682147,,-71.568912,4420,,,,S MAIN NS HOPKINS HILL,0,
41.508057,,-71.307776,1845,,,,HILLSIDE NS DUDLEY,0,
41.861493,,-71.46187,21195,,,,MINERAL SPRING AT 1830 MINERAL SPRING,0,
41.607345,,-71.455929,3250,,,,POST NS DEVILS FOOT,0,
41.711325,,-71.402858,6075,,,,SANDY LANE NS SOCIAL,0,
41.519018,,-71.307398,2165,,,,CODDINGTON AT BAYVIEW PARK,0,
41.69644,,-71.542022,4955,,,,WASHINGTON FS EDWARD,0,
41.807765,,-71.407146,58175,,,,EDDY NS EUDORA,0,
41.548244,,-71.441313,2615,,,,BOSTON NECK NS SALISBURY,0,
41.811967,,-71.40713,14035,,,,EDDY FS BORDEN,0,
41.775474,,-71.363246,55805,,,,BULLOCKS POINT AT 110 BULLOCKS PT,0,
41.548185,,-71.441464,2610,,,,BOSTON NECK FS WEAVER,0,
41.860066,,-71.354598,20950,,,,NEWPORT AT 24 NEWPORT,0,
41.823765,,-71.392363,58910,,,,IVES NS POWER,0,
41.855719,,-71.411225,20480,,,,SILVER SPRING NS SWIFT,0,
41.855304,,-71.439668,20485,,,,BRANCH OPP 1001 BRANCH,0,
41.823303,,-71.398687,58915,,,,BROOK FS POWER,0,
41.898552,,-71.389125,24120,,,,BROAD FS HIGH,0,
41.879818,,-71.383472,23125,,,,EXCHANGE FS HIGH,0,
41.727463,,-71.405829,7345,,,,WARWICK OPP LYNDALE,0,
41.828488,,-71.415414,17040,,,,PROVIDENCE PLACE MALL,0,
41.862898,,-71.48792,21330,,,,WATERMAN NS SAWIN,0,
41.611184,,-71.457249,3295,,,,POST AT 6851 POST,0,
41.509678,,-71.307751,1905,,,,HILLSIDE NS EISENHOWER,0,
41.779127,,-71.394174,10790,,,,NORWOOD AT 90 NORWOOD,0,
41.85461,,-71.48191,20135,,,,WOONASQUATUCKET OPP STEVENS,0,
41.698098,,-71.459684,5130,,,,POST NS CENTREVILLE (APPONAUG 4 CORNERS),0,
41.628178,,-71.242904,58831,,,,PORTSMOUTH PARK & RIDE LOT,0,
41.472223,,-71.300024,850,,,,OCHRE PONT AT MCAULEY HALL,0,
41.806192,,-71.345491,13200,,,,50 EVERGREEN,0,
41.880067,,-71.388998,22975,,,,DEXTER FS ANDREW FERLAND,0,
41.853537,,-71.481421,19960,,,,WOONASQUATUCKET AT 575 WOONASQUATUCKET,0,
41.87851,,-71.388262,22970,,,,GOFF NS DEXTER,0,
41.72529,,-71.281443,59325,,,,MAIN NS FRANKLIN,0,
41.967568,,-71.682526,25125,,,,CHAPEL NS FOSTER,0,
41.912789,,-71.669082,24440,,,,PUTNAM PIKE FS DOUGLAS HOOK,0,
41.80056,,-71.400451,12335,,,,ALLENS OPP 95N ON RAMP,0,
41.957761,,-71.656284,58350,,,,CENTRAL AT 520 CENTRAL,0,
41.798155,,-71.414635,12590,,,,THURBERS AVENUE,0,
41.818274,,-71.415945,14965,,,,BROAD OPP FENNER,0,
41.990022,,-71.521467,30480,,,,PROVIDENCE AT 480 PROVIDENCE,0,
41.835074,,-71.468283,18205,,,,FRUIT HILL AT 46 FRUIT HILL,0,
41.864196,,-71.387643,21335,,,,EAST AVE NS CAMBRIA,0,
41.835299,,-71.450288,18200,,,,MT PLEASANT NS BOLTON,0,
41.781931,,-71.467021,71125,,,,PHENIX OPP GREEN,0,
41.855788,,-71.47874,20555,,,,SMITH FS FERNCLIFF,0,
41.850387,,-71.394435,20000,,,,HOPE FS 6TH,0,
41.756267,,-71.424124,9025,,,,ELMWOOD MIDBLOCK 1884 ELMWOOD,0,
41.720934,,-71.529899,7000,,,,MAIN OPP 780 MAIN,0,
41.772651,,-71.404296,10240,,,,WARWICK FS 174 WARWICK AVE,0,
41.483402,,-71.553139,59750,,,,KINGSTOWN AT MOBIL GAS STATION,0,
41.721547,,-71.441825,7005,,,,POST OPP 2222 POST,0,
41.755458,,-71.41187,9020,,,,POST FS SPOFFORD,0,
41.418393,,-71.480017,59755,,,,POINT JUDITH AT 290 POINT JUDITH RD,0,
41.838011,,-71.361515,18685,,,,WILSON FS ROGER WILLIAMS,0,
41.894087,,-71.404033,24015,,,,LONSDALE NS RICHLAND,0,
41.69946,,-71.264753,5220,,,,METACOM OPP KICKEMUIT,0,
41.864627,,-71.372424,21530,,,,PROSPECT NS RHODE ISLAND,0,
41.748264,,-71.404619,8565,,,,WARWICK NS N. COUNTRY CLUB,0,
41.699537,,-71.264613,5225,,,,METACOM FS KICKEMUIT,0,
41.754092,,-71.385485,8900,,,,NARRAGANSETT PKWAY OPP BENTLEY,0,
41.819201,,-71.401158,70890,,,,SOUTH MAIN FS WICKENDEN,0,
41.837618,,-71.433385,18510,,,,SMITH OPP MAUDE,0,
41.804909,,-71.402348,13110,,,,ALLENS AT 307 ALLENS,0,
41.792526,,-71.488421,11865,,,,PLAINFIELD FS PEZZULO,0,
41.804186,,-71.438722,13115,,,,CRANSTON NS ANTHONY,0,
41.838219,,-71.482523,18515,,,,GREENVILLE AT 244 GREENVILLE,0,
41.822059,,-71.349334,15810,,,,COMMERCIAL WAY NS TAUNTON,0,
41.878608,,-71.414679,22880,,,,WEEDEN FS SMITHFIELD,0,
41.878437,,-71.353689,22885,,,,ARMISTICE NS NEWPORT,0,
41.822472,,-71.410316,15815,,,,DORRANCE NS PINE,0,
41.468206,,-71.30565,740,,,,RUGGLES AT STONEACRE HOUSE,0,
41.8059,,-71.424954,13280,,,,ELMWOOD NS WHITMARSH,0,
41.488527,,-71.526591,59535,,,,EAST ALUMNI NS GREENHOUSE,0,
41.813348,,-71.368743,71055,,,,WARREN FS BROADWAY,0,
41.468379,,-71.302933,745,,,,RUGGLES AT WETMORE,0,
41.81524,,-71.375479,71050,,,,WARREN FS LYON,0,
41.488481,,-71.52513,59530,,,,EAST ALUMNI FS UPPER COLLEGE,0,
41.676121,,-71.278565,59320,,,,HOPE OPP THAMES,0,
41.821125,,-71.417253,15610,,,,WASHINGTON NS GREENE,0,
41.833152,,-71.469827,17945,,,,MANTON OPP 985 MANTON,0,
41.588263,,-71.457887,3060,,,,POST AT 7708 POST,0,
41.833677,,-71.435494,17940,,,,CHALKSTONE OPP ROGER WILLIAMS HOSPITAL,0,
41.724855,,-71.439835,7170,,,,POST AT RADISSON,0,
42.016037,,-71.472633,50220,,,,DIAMOND HILL (DOLLAR TREE),0,
41.813894,,-71.448238,14360,,,,PLAINFIELD NS POCASSET,0,
41.835437,,-71.348332,18330,,,,PAWTUCKET NS MILLER,0,
41.482333,,-71.43666,58595,,,,BOSTON NECK OPP 1024 BOSTON NECK,0,
41.813509,,-71.421527,14365,,,,TRINITY SQUARE,0,
41.499304,,-71.317011,58590,,,,FAREWELL OPP 10 FAREWELL,0,
41.836683,,-71.348702,18335,,,,PAWTUCKET AT 1315 PAWTUCKET,0,
41.701573,,-71.435132,5355,,,,WEST SHORE NS BARBER,0,
41.479319,,-71.436179,1055,,,,BOSTON NECK OPP CONANICUS,0,
41.701012,,-71.430173,5350,,,,BUTTONWOODS NS WEST SHORE,0,
41.802353,,-71.40639,12935,,,,EDDY OPP ASHMONT,0,
41.83186,,-71.545336,17300,,,,HARTFORD FS CORONA,0,
41.848951,,-71.432435,19765,,,,DOUGLAS FS DAMON,0,
41.503582,,-71.320243,1695,,,,THIRD OPP DYERS GATE,0,
41.930964,,-71.482607,24705,,,,ALBION AT VERIZON,0,
41.860748,,-71.353221,70340,,,,BEVERAGE HILL OPP 650 BEVERAGE HILL,0,
41.546547,,-71.292033,2595,,,,W MAIN AT 1776 W MAIN,0,
41.84681,,-71.419375,19565,,,,CHARLES NS LOMBARDI,0,
41.679251,,-71.278734,4310,,,,HOPE AT 837 HOPE ST,0,
41.506874,,-71.304848,1790,,,,ADM KALBFUS NS SAGAMORE,0,
41.680805,,-71.260513,4315,,,,METACOM NS HOPEWORTH,0,
41.801931,,-71.362073,12885,,,,PAWTUCKET NS UNITY,0,
41.485668,,-71.308729,1275,,,,BELLEVUE NS OLD BEACH,0,
41.462169,,-71.509323,615,,,,KINGSTOWN NS SAUGUATUCKET,0,
42.015479,,-71.487202,50315,,,,LINDEN FS DIAMOND HILL,0,
41.489133,,-71.537089,59401,,,,WEST ALUMNI FS PLAINS RD,0,
41.490876,,-71.539261,59400,,,,PLAINS ROAD LOT,0,
42.015797,,-71.484791,50310,,,,DIAMOND HILL OPP CROWN COURT,0,
41.491384,,-71.534422,59405,,,,FLAGG AT 210 FLAGG,0,
41.816149,,-71.378111,14560,,,,WARREN OPP S PHILLIPS,0,
41.820979,,-71.362275,15565,,,,TAUNTON OPP GOLDSMITH,0,
41.91231,,-71.396272,24485,,,,BROAD OPP BOWEN,0,
41.820898,,-71.424365,15560,,,,BROADWAY NS PALLAS,0,
41.911788,,-71.395834,24480,,,,BROAD NS DEXTER,0,
41.817131,,-71.380692,14765,,,,WARREN NS POTTER,0,
41.870177,,-71.53166,21950,,,,PUTNAM PIKE NS SANDERSON,0,
41.817503,,-71.4182,14760,,,,CAHIR FS BROAD,0,
41.592667,,-71.456803,3115,,,,POST OPP 7540 POST,0,
41.817334,,-71.422182,14815,,,,WESTMINSTER FS WINTER,0,
41.592592,,-71.456677,3110,,,,POST AT 1540 POST,0,
41.823066,,-71.48987,15960,,,,HARTFORD NS TARA,0,
41.838409,,-71.408446,29825,,,,DOYLE NS N MAIN,0,
41.767319,,-71.471507,9815,,,,Oaklawn NS Tupelo Hill,0,
41.880283,,-71.386566,23020,,,,BROAD NS GOFF,0,
41.748869,,-71.384603,8645,,,,NARRAGANSETT PKWAY NS CARRIE BROWN,0,
41.875907,,-71.387349,51005,,,,PARK PLACE NS CHURCH,0,
41.748791,,-71.385099,8640,,,,NARRAGANSETT PKWAY OPP CARRIE BROWN,0,
41.721611,,-71.379054,7040,,,,WEST SHORE NS FULLER,0,
41.487621,,-71.309434,1305,,,,BELLEVUE NS ZION,0,
41.890344,,-71.344476,23750,,,,CENTRAL FS BRADLEY,0,
41.746469,,-71.316588,8425,,,,COUNTY NS LINCOLN,0,
41.487185,,-71.309318,1300,,,,BELLEVUE NS CHURCH,0,
41.746576,,-71.466552,8420,,,,HOWARD OPP CHERRYDALE,0,
41.889848,,-71.387274,23755,,,,BROAD NS SHERIDAN,0,
41.545867,,-71.534215,50485,,,,RT 2 OPP VETERANS CEMETARY,0,
41.755997,,-71.460716,55180,,,,CHAPEL VIEW AT SHAWS,0,
41.555552,,-71.520313,50480,,,,RT 2 OPP 40 S COUNTY TRL,0,
41.87364,,-71.403851,22375,,,,MINERAL SPRING FS LORRAINE,0,
41.755542,,-71.45823,55185,,,,POWER NS SOCKANOSSETT,0,
41.887686,,-71.59616,23590,,,,PUTNAM PIKE OPP 199 PUTNAM PIKE,0,
41.875902,,-71.566021,58315,,,,PUTNAM PIKE OPP 668 PUTNAM PIKE,0,
41.811305,,-71.35966,13935,,,,WARREN OPP S BLOSSOM,0,
41.449051,,-71.472449,495,,,,ROUTE 1 OPP WAKEFIELD MEADOWS,0,
41.674894,,-71.27822,4220,,,,HOPE AT 711 HOPE ST,0,
41.757572,,-71.445425,9125,,,,PONTIAC AT 988 PONTIAC AVE,0,
41.996647,,-71.532057,50000,,,,MEMORIAL AT MEMORIAL COURT,0,
41.381041,,-71.825725,25,,,,HIGH FS GROVE,0,
41.703425,,-71.45416,5585,,,,POST NS WINSLOW,0,
41.381108,,-71.829808,20,,,,WESTERLY RAILROAD STATION,0,
41.997183,,-71.532826,50005,,,,MEMORIAL NS BOURDON,0,
41.703449,,-71.423023,5580,,,,WEST SHORE NS SUNNY COVE,0,
41.857529,,-71.421325,28620,,,,CHARLES BETWEEN SMART & DOROTHY,0,
41.772703,,-71.362886,10215,,,,BULLOCKS POINT FS WASHINGTON,0,
41.819091,,-71.355922,59240,,,,PAWTUCKET AT E PROVIDENCE HIGH,0,
41.820902,,-71.417817,15360,,,,WASHINGTON OPP JACKSON WALKWAY,0,
41.820194,,-71.394353,15365,,,,WICKENDEN NS EAST,0,
41.71213,,-71.523451,50790,,,,MAIN NS KENYON,0,
41.697191,,-71.546474,50795,,,,WASHINGTON NS BOSTON,0,
41.679115,,-71.581181,50825,,,,TIOGUE AT BURGER KING,0,
41.73453,,-71.483112,7755,,,,NEW LONDON OPP WARFIELD,0,
41.718403,,-71.376557,6845,,,,WEST SHORE OPP STOKES,0,
41.733466,,-71.405847,7750,,,,WEST SHORE AT 27 WEST SHORE,0,
41.825962,,-71.412202,16720_merged_980009,,,,TEMP STOP J (EXCHANGE TERRACE FS EXCHANGE ST),0,
41.845656,,-71.439673,19465,,,,RIVER NS WARDLAW,0,
41.50085,,-71.374766,57405,,,,NORTH AT 83 NORTH RD,0,
41.845541,,-71.387306,19460,,,,ROCHAMBEAU NS BLACKSTONE,0,
41.729593,,-71.43747,7470,,,,POST OPP VANDERBILT,0,
41.873744,,-71.558677,22320,,,,PUTNAM PIKE OPP ST PHILLIPS SCHOOL,0,
41.745468,,-71.403912,8330,,,,NARRAGANSETT PKWAY FS CREAD,0,
41.786423,,-71.463868,11270,,,,CRANSTON NS MATTHEWSON,0,
41.884483,,-71.386823,23375,,,,BROAD NS JENKS,0,
41.717084,,-71.493878,6715,,,,PROVIDENCE NS GAGE,0,
41.884819,,-71.354061,23370,,,,NEWPORT NS SWEET,0,
41.808843,,-71.434045,13685,,,,CRANSTON NS BELLVUE,0,
41.877327,,-71.375563,57690,,,,WALCOTT FS WALNUT,0,
41.841765,,-71.427513,19060,,,,DOUGLAS OPP BERKSHIRE,0,
41.819787,,-71.377591,15215,,,,TAUNTON FS VINE,0,
41.842328,,-71.402742,19065,,,,CAMP FS CYPRESS,0,
41.76838,,-71.439197,9900,,,,PONTIAC NS ROCKLAND,0,
41.672162,,-71.277277,4130,,,,HOPE AT 573 HOPE ST,0,
41.889718,,-71.40044,23685,,,,DEXTER NS W HUNT,0,
41.871852,,-71.374677,56435,,,,POND NS YOUNG,0,
41.672056,,-71.447974,4135,,,,POST AT 4372 POST,0,
41.871663,,-71.375478,56430,,,,POND NS BREWSTER,0,
41.657919,,-71.451392,3840,,,,MAIN OPP UNION,0,
41.705048,,-71.418987,5690,,,,WEST SHORE AT DUNKIN DONUTS,0,
41.91079,,-71.395178,24460,,,,BROAD NS PLEASANT,0,
41.705329,,-71.398308,5695,,,,OAKLAND BEACH AT BISHOP HENDRICKEN,0,
42.015755,,-71.481394,50175,,,,DIAMOND HILL FS MENDON,0,
42.001057,,-71.531029,50025,,,,FAIRMOUNT NS 6TH,0,
42.015691,,-71.484439,50170,,,,DIAMOND HILL AT CROWN COURT,0,
41.662479,,-71.257001,3980,,,,METACOM OPP 205 METACOM,0,
41.517724,,-71.555077,56915,,,,RT 2 FS RAYMOND POTTER LANE,0,
41.931028,,-71.48271,56185,,,,ALBION OPP VERIZON,0,
41.983247,,-71.516304,25350,,,,RT 146A NS PARK,0,
41.824885,,-71.411352,16435,,,,KENNEDY PLAZA BERTH B,0,
41.877892,,-71.571859,22795,,,,PUTNAM PIKE FS W GREENVILLE,0,
41.78798,,-71.516042,55525,,,,COMSTOCK OPP PLAINFIELD,0,
41.781364,,-71.515307,55520,,,,COMSTOCK FS SCITUATE,0,
41.877678,,-71.350005,22790,,,,ARMISTICE FS ORIENT,0,
41.858631,,-71.411016,60220,,,,SILVER SPRING AT BURGER KING,0,
41.870961,,-71.549715,22150,,,,PUTNAM PIKE NS PLEASANT VIEW,0,
41.871352,,-71.552788,22155,,,,PUTNAM PIKE NS SMITH AVE,0,
41.850532,,-71.434127,19975,,,,DOUGLAS OPP VEAZIE,0,
41.874123,,-71.3999,22405,,,,MINERAL SPRING OPP HICKS,0,
41.825394,,-71.40904,16540,,,,MEMORIAL AT WESTMINSTER,0,
41.823379,,-71.42285,16095,,,,ATWELLS FS PEQUOT,0,
41.873817,,-71.419175,22400,,,,POWER NS ORIOLE,0,
41.821392,,-71.417161,15615,,,,WASHINGTON NS GREENE,0,
41.809274,,-71.359387,13755,,,,PAWTUCKET NS MAYFLOWER,0,
41.665677,,-71.257471,4045,,,,METACOM NS WOODLAWN,0,
41.665457,,-71.274621,4040,,,,HOPE NS UNION,0,
41.733415,,-71.402855,7730,,,,WEST SHORE NS OSPREY,0,
41.893176,,-71.403394,23970,,,,LONSDALE OPP BINFORD,0,
41.84605,,-71.439666,19480,,,,RIVER NS WARDLAW,0,
41.893481,,-71.387902,23975,,,,BROAD AT 100 BROAD,0,
41.871113,,-71.414095,22080,,,,MINERAL SPRING NS SMITHFIELD,0,
41.882872,,-71.400213,55980,,,,LONSDALE FS PARK,0,
41.832772,,-71.348261,17870,,,,PAWTUCKET NS BARBARA,0,
41.8159,,-71.445306,55235,,,,PLAINFIED FS SVC RD 1,0,
41.843117,,-71.407408,19095,,,,N MAIN NS NORTH BURIAL GROUNDS,0,
41.998143,,-71.5194,25750,,,,S MAIN FS EAST,0,
41.841759,,-71.453986,27260,,,,COLLEGE FS MT PLEASANT,0,
41.877299,,-71.375125,56500,,,,WALCOTT FS FRENCH,0,
41.780466,,-71.465558,10875,,,,CRANSTON AT 1790 CRANSTON,0,
41.87749,,-71.37428,56505,,,,WALCOTT NS DENVER,0,
41.846784,,-71.354199,19660,,,,WILSON NS PAWTUCKET,0,
41.845897,,-71.355203,19515,,,,WILSON OPP LEWIS,0,
41.826842,,-71.408585,16890,,,,TUNNEL NS S MAIN,0,
41.850399,,-71.486622,19845,,,,GEORGE WATERMAN NS 311 GEORGE WATERMAN,0,
41.847884,,-71.386777,19725,,,,BLACKSTONE AT SWAN PT CEMETARY,0,
41.647682,,-71.26214,3660,,,,FERRY RD FS LOW LN,0,
41.514639,,-71.313804,56765,,,,GIRARD AT 120 GIRARD,0,
41.831809,,-71.4166,17540,,,,SMITH FS PARK,0,
41.869395,,-71.397408,21830,,,,MAIN NS WHITMAN,0,
41.829784,,-71.362679,17235,,,,N BROADWAY NS ROSEMERE,0,
41.868633,,-71.532351,21835,,,,PUTNAM PIKE AT STOP & SHOP SMITHFIELD,0,
41.83183,,-71.583935,17545,,,,DANIELSON PIKE OPP SHOLLES,0,
41.522243,,-71.42384,60085,,,,BOSTON NECK FS SNUFF MILL,0,
41.429183,,-71.480964,56980,,,,POINT JUDITH NS SALT POND PLAZA,0,
41.847652,,-71.455068,19685,,,,SMITH OPP MT PLEASANT,0,
41.847151,,-71.454208,19680,,,,SMITH OPP BRIGHTWOOD,0,
41.8035,,-71.401474,13430,,,,ALLENS FS WARREN,0,
41.684756,,-71.514106,4540,,,,COWESSET OPP HOLLOW CIRCLE,0,
41.861232,,-71.354398,21050,,,,NEWPORT FS BEVERAGE HILL,0,
41.68518,,-71.278928,4545,,,,HOPE FS VANTAGE PT,0,
41.807274,,-71.372493,13435,,,,S BROADWAY OPP 1253 S BROADWAY,0,
41.860842,,-71.358905,21055,,,,BEVERAGE HILL NS DEWEY,0,
41.826098,,-71.41182477,88885,,,,TEMP STOP K,0,
41.847109,,-71.439398,19650,,,,RIVER NS SANDRINGHAM,0,
41.791463,,-71.452052,11695,,,,CRANSTON NS GANSETT,0,
41.543701,,-71.292799,2570,,,,OXBOW APTS,0,
41.857988,,-71.460079,56615,,,,SMITHFIELD NS COLONIAL,0,
41.825505,,-71.413509,88886,,,,TEMP STOP H,0,
41.780383,,-71.400749,10900,,,,BROAD NS WHEELER,0,
41.712949,,-71.429346,6285,,,,STRAWBERRY FIELD AT 333 STRAWBERRY FIELD,0,
41.375094,,-71.490104,57210,,,,SAND HILL COVE OPP 21 SAND HILL COVE,0,
41.530551,,-71.428171,2370,,,,BOSTON NECK NS 138 ON RAMP,0,
41.375682,,-71.488519,57215,,,,POINT JUDITH OPP SALTAIRE,0,
41.703443,,-71.524081,57740,,,,MAIN FS WASHINGTON,0,
41.82534636,,-71.41040482,88880,,,,TEMP STOP P,0,
41.871099,,-71.387646,21945,,,,GEORGE OPP DELANY,0,
41.831021,,-71.463795,17435,,,,MANTON AT 770 MANTON,0,
41.861143,,-71.368721,21235,,,,PROSPECT FS BEVERAGE HILL,0,
41.494603,,-71.458699,57565,,,,ROUTE 138 AT 61 MOORESVILLE RD,0,
41.831181,,-71.401104,17430,,,,THAYER NS BOWEN,0,
41.870127,,-71.535354,21940,,,,PUTNAM PIKE AT 458 PUTNAM PIKE,0,
41.488291,,-71.449408,57560,,,,BRIDGETOWN NS WALMSLEY,0,
41.696796,,-71.546976,5035,,,,WASHINGTON OPP ANTHONY,0,
41.856532,,-71.482961,20635,,,,WOONASQUATUCKET NS GROVER,0,
